,Video Name,Thumbnail URL,Video ID,length,date published
4071,"Sergio Ramos: ""El objetivo era conseguir los tres puntos""",https://i.ytimg.com/vi/1o0cINNQqeA/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAfP7pQlYRb18B4oHtfuQwzJInL1Q,1o0cINNQqeA,"1 minute, 9 seconds",2 years ago
4072,Juego Abierto - ¿Era falta de Carvajal previo al gol de Vinicius contra Mallorca?,https://i.ytimg.com/vi/CYYKekQL7sI/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAWkIYS-WegQoDbS8fOyNlA7irBag,CYYKekQL7sI,"23 minutes, 10 seconds",2 years ago
4073,Was Real Madrid's First Goal Offside?,https://i.ytimg.com/vi/onMa0pdKSgU/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBhuRSMZcmlGSm1Ft6yldoq4efLcw,onMa0pdKSgU,"1 minute, 16 seconds",2 years ago
4074,Alavés 0-1 Osasuna - HIGHLIGHTS & GOALS - 6/24/20,https://i.ytimg.com/vi/tTiapw94-Mk/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCAvASeIAraK2ec0WAzzoo1wofQbg,tTiapw94-Mk,"3 minutes, 26 seconds",2 years ago
4075,PitchCam: Rakitic Spares MSG Blushes,https://i.ytimg.com/vi/Vh_jLzuRfdE/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAHI3wsHmvXC5wQve1jWKFUVROd0A,Vh_jLzuRfdE,"2 minutes, 4 seconds",2 years ago
4076,"Lo que el ojo no ve: Messi, Suárez & Griezmann ante el Athletic",https://i.ytimg.com/vi/my-UJcYXSEk/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAToEN78RMR7c-TLIhkkrCjANAz_A,my-UJcYXSEk,"2 minutes, 5 seconds",2 years ago
4077,Lo que no vimos en América del juego del Barcelona y el Athletic Club,https://i.ytimg.com/vi/s5xBeLQvaNQ/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCezfcGOh0K6NOpRQkikIYXUvNB-Q,s5xBeLQvaNQ,"2 minutes, 12 seconds",2 years ago
4078,Sports Burst - Rakitic Saves The Day for Barcelona,https://i.ytimg.com/vi/ZvdvjpHmlBY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCa9wAr_E6x70LMZKvdx1N0Kwr9BA,ZvdvjpHmlBY,"25 minutes, 34 seconds",2 years ago
4079,Lionel Messi celebrates his golden ball with an impressive hat-trick,https://i.ytimg.com/vi/vSwshGglg-E/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLADhVaTforzzR_DmOcOw_vDtvxOSA,vSwshGglg-E,"3 minutes, 37 seconds",2 years ago
4080,Juego Abierto - ¿Por qué el Barca no convence con su fútbol?,https://i.ytimg.com/vi/wW1WoxhLIQI/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCD-bNkYbvVKOdOZgHNWqT00iIoaQ,wW1WoxhLIQI,"22 minutes, 48 seconds",2 years ago
4081,Rakitic: El Barcelona va a luchar hasta el final,https://i.ytimg.com/vi/NVTBRjvzpwg/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLD7hKkC3hT6PTEkMtvZFYxxY7FJVg,NVTBRjvzpwg,"2 minutes, 39 seconds",2 years ago
4082,beIN al Día: Todos los caminos de Arthur apunta a la Juventus,https://i.ytimg.com/vi/FqlhDnLNw_0/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAcUbpb4I6hIOyPTKcs_zZJfFhcAw,FqlhDnLNw_0,"3 minutes, 11 seconds",2 years ago
4083,Hecho en México - El futuro de Raúl Jiménez,https://i.ytimg.com/vi/bXG1sqQl9mY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAVTLD0vyhxFrqta7z2yQjiJbkNew,bXG1sqQl9mY,"9 minutes, 26 seconds",2 years ago
4084,Levante 0 - 1 Atlético de Madrid - HIGHLIGHT & GOAL - 6/23/2020,https://i.ytimg.com/vi/O4q8OhmHw1M/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLD0tuzhSRAuuzmUKk9PGwGsegR0Yw,O4q8OhmHw1M,"3 minutes, 49 seconds",2 years ago
4085,Bruno Soriano regresa luego de más de 1000 días de ausencia,https://i.ytimg.com/vi/OtBXD7ntO4o/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDzBGarG17dzxE8gGRpRG0CkJdhsQ,OtBXD7ntO4o,"2 minutes, 35 seconds",2 years ago
4086,Juego Abierto - Sigue la polémica con el Real Madrid,https://i.ytimg.com/vi/269VZqXiuJ4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLD28cYrghmvR9RSbrMRQOZF862qqA,269VZqXiuJ4,"21 minutes, 44 seconds",2 years ago
4087,Alanyaspor 2-2 Trabzonspor - HIGHLIGHTS & GOALS - 6/22/2020,https://i.ytimg.com/vi/US4CKjbY_-Y/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCeIjYzjXpWZyvf7ZRNcBacrGAqCA,US4CKjbY_-Y,"7 minutes, 6 seconds",2 years ago
4088,"Quique Setien: ""Our margin of error is less but that's also true for them"" (Real Madrid)",https://i.ytimg.com/vi/qMTycMOaq2Y/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAU9D-YXpS-e-bxaoAx02CWFu8E7w,qMTycMOaq2Y,"1 minute, 24 seconds",2 years ago
4089,Sports Burst - How The Tables Have Turned!,https://i.ytimg.com/vi/vVW3vBHKhEY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLC86PZhDVJouSO5-0j3EbUN7CBnvA,vVW3vBHKhEY,"25 minutes, 34 seconds",2 years ago
4090,Uppercut - Jon Jones le responde a Mike Tyson,https://i.ytimg.com/vi/C27jNlmKJSA/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBBjE0hWqK-P7-uLaEBHUGfESedUg,C27jNlmKJSA,"13 minutes, 26 seconds",2 years ago
4091,Galatasaray 3-3 Gaziantep - HIGHLIGHTS & GOALS - 6/21/2020,https://i.ytimg.com/vi/Rdz9vH90xI0/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDKgx-9RzUls14dHJh7_jMElW7_qg,Rdz9vH90xI0,"11 minutes, 21 seconds",2 years ago
4092,Kasımpaşa 2-0 Fenerbahçe - HIGHLIGHTS & GOALS - 06/21/2020,https://i.ytimg.com/vi/AZ_4YEATgDQ/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCluCoJv3rL8sxxPgMsFvJny2tHng,AZ_4YEATgDQ,"4 minutes, 28 seconds",2 years ago
4093,Denizlispor 1-5 Beşiktaş - HIGHLIGHTS & GOALS - 6/20/20,https://i.ytimg.com/vi/swRed7Wtp4E/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBzLrvZqtLHRa_z6x9dP0GngYibEg,swRed7Wtp4E,"6 minutes, 29 seconds",2 years ago
4094,Sonrisas del Barcelona se han convertido en preocupación,https://i.ytimg.com/vi/wVWMArixyWg/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBsFvVpE44xsji7P49pt_T-1X1uaA,wVWMArixyWg,"2 minutes, 16 seconds",2 years ago
4095,Juego Abierto - El FC Barcelona ya no depende de sí mismo,https://i.ytimg.com/vi/fSaeaC9jCKU/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDS7-I-YB2STm1uC-qjAPXbM_MVVA,fSaeaC9jCKU,"20 minutes, 13 seconds",2 years ago
4096,"Gerard Piqué: ""Ganar esta liga va a ser muy difícil""",https://i.ytimg.com/vi/iJ3x6mnAqXQ/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBt2djgYiS91IpEaYQrsEAdz5h0jQ,iJ3x6mnAqXQ,"1 minute, 40 seconds",2 years ago
4097,Lo que el ojo no ve - Regreso de ensueño a las canchas de Marco Asensio,https://i.ytimg.com/vi/dmJoB8SxwC4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLD76YZoCk7TvAh0YzJRpKdBLn8A2A,dmJoB8SxwC4,"2 minutes, 19 seconds",2 years ago
4098,beIN Al Día - Karim Benzema rompe récord,https://i.ytimg.com/vi/XoycSZpP53k/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDMLJiIQzBIQFwY3gQfsQTMVzQnWA,XoycSZpP53k,"4 minutes, 2 seconds",2 years ago
4099,Sports Burst - Can Barca Continue On Top Of The Race?,https://i.ytimg.com/vi/jk_D2WcUh44/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDEqozt6bvfzbXfB-EPJVmWD0_sXA,jk_D2WcUh44,"25 minutes, 32 seconds",2 years ago
4100,Uppercut - Mike Tyson tendrá su película,https://i.ytimg.com/vi/xntFBDZfbXE/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLApMYV_7UNBdbklw8q3j78NTG2d1Q,xntFBDZfbXE,"13 minutes, 37 seconds",2 years ago
4101,Juego Abierto - Real Madrid suma 3 puntos importantes,https://i.ytimg.com/vi/jREkx-vlSew/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLACJzhRLbHirTWF1t-CBmqGF21IsQ,jREkx-vlSew,"22 minutes, 46 seconds",2 years ago
4102,Asensio Scores On His Comeback Game,https://i.ytimg.com/vi/Fd3U0xIFC7A/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDjfWM0jM5XhVKwQIYAK6f42-sZjw,Fd3U0xIFC7A,"1 minute, 49 seconds",2 years ago
4103,SideLineBling: What would Messi look like if he played in the 1970's World Cup?,https://i.ytimg.com/vi/P6XFXMAGro8/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLD6bDcXhY_Vm33SA0ae8KNBpzti1A,P6XFXMAGro8,"3 minutes, 57 seconds",2 years ago
4104,Hecho en México - Chucky hace historia en Italia,https://i.ytimg.com/vi/xcTCzmgb8oU/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAopKO-kIqioIt0jNrrpfXAHw_MVw,xcTCzmgb8oU,"7 minutes, 47 seconds",2 years ago
4105,Sports Burst - Atletico Does The Unthinkable,https://i.ytimg.com/vi/MIRFGsRWHf0/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCqT9W45LwFmwSs7voieGehWkbziw,MIRFGsRWHf0,"25 minutes, 36 seconds",2 years ago
4106,Nolito vuelve al Celta,https://i.ytimg.com/vi/4Y7vV_OsA74/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBNu_d8Ij1czQ384S48bRFFJPanlA,4Y7vV_OsA74,"1 minute, 52 seconds",2 years ago
4107,Juego Abierto - Las variantes de Zidane,https://i.ytimg.com/vi/eUBxKr0ASRM/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBsBYHPxqDuvVDgkiQGzgcUlvKKCw,eUBxKr0ASRM,"22 minutes, 49 seconds",2 years ago
4108,Solidarity Challenge - Celebrity PES2020 Tournament - EP. 2,https://i.ytimg.com/vi/JNuqgd5q-p4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAosyl12HaNRJBC80lvgsx_mZ6vkw,JNuqgd5q-p4,"1 hour, 48 minutes, 19 seconds",2 years ago
4109,Exclusive Angle from Messi's Controversial Play Against Leganes,https://i.ytimg.com/vi/dRbclUOty34/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLA4aREoUAJ9-zWPsdfAtITY-1qV5g,dRbclUOty34,"3 minutes, 25 seconds",2 years ago
4110,beIN al Día: El nuevo formato de la UCL,https://i.ytimg.com/vi/D1wYK62Anrs/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAq33uNMkyGJZl0bzYkhzIzix4oyw,D1wYK62Anrs,"3 minutes, 4 seconds",2 years ago
4111,Lo que el ojo no ve: Los sigilosos movimientos de Messi contra el Leganés,https://i.ytimg.com/vi/_VuWp47KWho/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLC25RBYiHD1nFiTXQrS0PDb4PCNSw,_VuWp47KWho,"2 minutes, 11 seconds",2 years ago
4112,PitchCam: Messi vs. Leganes,https://i.ytimg.com/vi/1pivSDlyrYk/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAE3nT5lRTaYioHt9EEmVJhgN8j7Q,1pivSDlyrYk,"2 minutes, 16 seconds",2 years ago
4113,Sports Burst - Champions League Returns August 7th.,https://i.ytimg.com/vi/5Mzzc7JV98Q/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLASBx0Thy1Qqy_QvFkUaU5sKPirGQ,5Mzzc7JV98Q,"25 minutes, 44 seconds",2 years ago
4114,Juego Abierto - FC Barcelona extiende su liderato,https://i.ytimg.com/vi/H75G1BfGOe8/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLClx24B7tzGd6VpRcsZmra2KyBwtg,H75G1BfGOe8,"21 minutes, 41 seconds",2 years ago
4115,"Ivan Rakitic: ""Es importante seguir ganando""",https://i.ytimg.com/vi/B_j2v9NCI1U/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLC32GjOT9xS4fQXFXArDW45devKXQ,B_j2v9NCI1U,"1 minute, 55 seconds",2 years ago
4116,Messi Gets Rugby-Tackled by Unai Bustinza from Leganés,https://i.ytimg.com/vi/2Dxjz00Gbss/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAgPA8C3Aa3dEUtXBtAcadCICNXLA,2Dxjz00Gbss,50 seconds,2 years ago
4117,beIN al Día - ¿Qué pasa con Bale?,https://i.ytimg.com/vi/0R8r15sGUlY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAiEilSblbtXtRwgPwReMqFD2MkCA,0R8r15sGUlY,"2 minutes, 59 seconds",2 years ago
4118,Hecho en México - La dura decisión que tomó Gattuso con el Chucky,https://i.ytimg.com/vi/_levhxCtbcM/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAXv0NjTxHuuEtqOKYrOTRYLJ7TFw,_levhxCtbcM,"8 minutes, 24 seconds",2 years ago
4119,Sports Burst -  Leo Messi returns to Camp Nou,https://i.ytimg.com/vi/Twgv8BIQAIA/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAtX5evyNwb0Sfa7ZbUhjs31Ek_mg,Twgv8BIQAIA,"25 minutes, 48 seconds",2 years ago
4120,Juego Abierto - Setién defiende a Griezmann tras el partido ante el Mallorca,https://i.ytimg.com/vi/22OzlCJ09Vc/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLC-FernPGFi5RXNvp8AQRNrtez8kw,22OzlCJ09Vc,"22 minutes, 49 seconds",2 years ago
4121,"Ana Cobos - ""Ha vuelto La Liga y ha vuelto Lio Messi""",https://i.ytimg.com/vi/St8nv9jwLHI/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLB8Is2nHTnhKCIEGep9OYo5-JCAUw,St8nv9jwLHI,"22 minutes, 9 seconds",2 years ago
4122,Muslera Suffers a Shocking Injury,https://i.ytimg.com/vi/bLeYecRed3c/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLA7ukKEL5C0NjYfx7aakZushM1Hnw,bLeYecRed3c,"1 minute, 23 seconds",2 years ago
4123,#beINAlDía: ¿Les gustó el regreso del Barça y Real Madrid?,https://i.ytimg.com/vi/cayEKXYsOtg/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLB8zxx5FyOtcwUBIjxQGQ_wNGdGJw,cayEKXYsOtg,"4 minutes, 10 seconds",2 years ago
4124,Uppercut - Teófimo parece estar listo para la pelea,https://i.ytimg.com/vi/-1QkieDKfmc/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLA4GXgLNR86rc7P_A0W1RsHfRpHRg,-1QkieDKfmc,"9 minutes, 5 seconds",2 years ago
4125,Lo que el ojo no ve - Hazard en el reinicio de La Liga,https://i.ytimg.com/vi/I30VOqAJ-to/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAvCT25X7UH4aXfSM_8o_zLixxtFw,I30VOqAJ-to,"2 minutes, 26 seconds",2 years ago
4126,Rizespor 2-0 Galatasaray - HIGHLIGHTS & GOALS - 06/14/20,https://i.ytimg.com/vi/Mg3pRwYAoSA/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDT4RDbvtVcqVMCQpwA7pKNjBwAmA,Mg3pRwYAoSA,"7 minutes, 15 seconds",2 years ago
4127,Sideline Bling: Kun Aguero stops playing and teaches Spanish.,https://i.ytimg.com/vi/hO98uJvYWZc/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBEFUFrsxr08O6d3QR0OZwY3PRalw,hO98uJvYWZc,"3 minutes, 36 seconds",2 years ago
4128,Leganes 1 - 2 Valladolid - HIGHLIGHTS & GOALS - 6/13/20,https://i.ytimg.com/vi/HguYXFBKUnE/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLB4kFfoL2nCCpn5E1qS71lkkQ71IA,HguYXFBKUnE,"4 minutes, 14 seconds",2 years ago
4129,Besiktas 1 - 2 Antalyaspor - HIGHLIGHTS & GOALS - 6/13/20,https://i.ytimg.com/vi/1trEocXvJs4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCTqBomtWihvkbz4a3rkGby1ShRZg,1trEocXvJs4,"4 minutes, 58 seconds",2 years ago
4130,Fenerbahce 2 - 1 Kayserispor - HIGHLIGHTS & GOALS - 6/12/20,https://i.ytimg.com/vi/oEsewQhSJOM/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLA8DCJWCPSYKuCtFeeru_J92PGGDw,oEsewQhSJOM,"7 minutes, 13 seconds",2 years ago
4131,Uppercut - Magdaleno ganó post-pandemia,https://i.ytimg.com/vi/k-3Z-IsRrxo/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDzLC9I9shogeSxqQ3YG28hbLgaAQ,k-3Z-IsRrxo,"7 minutes, 22 seconds",2 years ago
4132,Goztepe 1 - 3 Trabzonspor - HIGHLIGHTS & GOALS - 6/12/20,https://i.ytimg.com/vi/pXk2yZ1zL64/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAoZLrReCjdcPeDJmBl39rWrN7Ieg,pXk2yZ1zL64,"8 minutes, 16 seconds",2 years ago
4133,Sports Burst - It's official: World Class Soccer is Back!,https://i.ytimg.com/vi/v4mk6umRHOA/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBu5oqy7mQcO69abXn6gUZewrlBkw,v4mk6umRHOA,"25 minutes, 31 seconds",2 years ago
4134,"Ana Cobos: ""Fue rarísimo ver un Derbi sevillano sin afición""",https://i.ytimg.com/vi/INSzTjVv2Rs/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBemaZFsZ1HxgkXNO0Vb85kT1j_TQ,INSzTjVv2Rs,"19 minutes, 54 seconds",2 years ago
4135,Juego Abierto: ¿Logrará Griezmann convencer y quedarse en el Barça?,https://i.ytimg.com/vi/QQXy0Bur9-E/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLABNS34IzWTssTJZoI6L46pX6tl8g,QQXy0Bur9-E,"22 minutes, 55 seconds",2 years ago
4136,#beINalDía: La acción del Atlético que beneficia al Madrid,https://i.ytimg.com/vi/yOqGKa9YQuQ/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCANntTiXr8hdia2gfZVbr_fnfMZg,yOqGKa9YQuQ,"3 minutes, 37 seconds",2 years ago
4137,Hecho en México: Las declaraciones de Morientes sobre Jiménez y Lainez,https://i.ytimg.com/vi/3FGsVqhFqOQ/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBiHAC_QWWdq1zAnyxNorrkBZnp7g,3FGsVqhFqOQ,"10 minutes, 1 second",2 years ago
4138,beIN al Día - Lo que trae el regreso del fútbol,https://i.ytimg.com/vi/pf4M1p8Xs5U/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLC9CqAW-9OKPBPxiiynQkSk8PIGCQ,pf4M1p8Xs5U,"3 minutes, 36 seconds",2 years ago
4139,Juego Abierto - Polémica por los calendarios del Real y el Barça,https://i.ytimg.com/vi/jj5JTMZHoD4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAnJqATNE5_MDxl_NcYP5qvnownOw,jj5JTMZHoD4,"22 minutes, 25 seconds",2 years ago
4140,"Patrice Evra: ""Racism comes from the education. No baby is born as a racist.""",https://i.ytimg.com/vi/gpoRkdgtXns/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLC0tncVGK7W5wO3A2HYQn4kdFFkTw,gpoRkdgtXns,"1 minute, 43 seconds",2 years ago
4141,Sports Burst - How Are These 25 Players More Valuable Than Messi?!,https://i.ytimg.com/vi/IgMSnN4RlMQ/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDk6ZM0VRVJYGYVWbxDpKJVvYUZFA,IgMSnN4RlMQ,"25 minutes, 44 seconds",2 years ago
4142,Uppercut - La noticia de McGregor que sacudió la UFC,https://i.ytimg.com/vi/nS-HCdvafKg/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBgMzQcFLtJIzzTARIFXXFfF-7W0Q,nS-HCdvafKg,"8 minutes, 52 seconds",2 years ago
4143,Checking In With... Leandro Gonzalez,https://i.ytimg.com/vi/n_9G68x8wOQ/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLB_njMacHfwRYZG5t3PlZlOzSCySQ,n_9G68x8wOQ,"12 minutes, 16 seconds",2 years ago
4144,"Quique Setién: ""Nos ha venido bien la pausa""",https://i.ytimg.com/vi/HATR5H0FTAI/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBm-70p9ETQR3nSBiK7OOGwvXhzeA,HATR5H0FTAI,"4 minutes, 11 seconds",2 years ago
4145,"Luis Enrique - ""Lo peor que te puede pasar es ser jugador del Juve y enfrentar al Barça""",https://i.ytimg.com/vi/ClzB0bZS_64/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBUk9U6enMOZJDSrE7suJT6TyDwWQ,ClzB0bZS_64,"1 minute, 38 seconds",2 years ago
4146,El primer equipo de Barcelona entrena en el Estadio,https://i.ytimg.com/vi/VGWnSUl9Whw/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBs9_hZ9QJ0iVWVrmH04SNYuMoutg,VGWnSUl9Whw,"4 minutes, 13 seconds",2 years ago
4147,Transfer Wire - Is Dembele On His Way Out?,https://i.ytimg.com/vi/rJfPnBcdHow/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDoGr2wZPlIBmyXVV4kpAguTFKbmA,rJfPnBcdHow,"5 minutes, 39 seconds",2 years ago
